
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-02:09:52-13508)	
3480.374	0	3433.427	0	4320	0	3763.494	76	3763.494	50.77400000000000075	3763.494	5	3763.494	62.77400000000000065	43200	11
3524.522	0	3474.338	0	4380	0	3772.218	70	3772.218	289.879999999999995	3772.218	3	3772.218	297.879999999999995		
3583.733	0	3480.374	0	4440	0	3799.468	75	3799.468	127.644000000000005	3799.468	4	3799.468	137.6440000000000048		
3660.848	0	3524.522	0	4500	0	3801.144	74	3801.144	138.2959999999999917	3801.144	0	3801.144	140.2959999999999917		
3661.824	0	3583.733	0	4560	0	3824.006	78	3824.006	43.78799999999999655	3824.006	3	3824.006	51.78799999999999655		
3700.72	0	3660.848	0	4620	0	3862.203	72	3862.203	331.6809999999999252	3862.203	2	3862.203	337.6809999999999252		
3763.494	40.51999999999999582	3661.824	0	4680	0	3879.206	80	3879.206	76.061999999999983	3879.206	0	3879.206	78.061999999999983		
3772.218	6.78399999999999889	3700.72	0	4740	0	3925.476	79	3925.476	116.0079999999999808	3925.476	4	3925.476	126.0079999999999808		
3799.468	14.25799999999999903	3722.974	1	4800	0	3948.196	77	3948.196	172.7019999999999976	3948.196	5	3948.196	184.7019999999999976		
3801.144	5.96599999999999928	3763.494	0	4860	0	4017.992	82	4017.992	59.56600000000000225	4017.992	2	4017.992	65.56600000000000225		
3881.772	0	3765.434	1	4920	0	4202.418	81	4202.418	318.645999999999957	4202.418	0	4202.418	320.645999999999957		
3952.426	0	3772.218	0	4980	0	4220.746	86	4220.746	35.3479999999999988	4220.746	5	4220.746	47.3479999999999988		
4000.924	0	3785.21	1	5040	0	4237.596	73	4237.596	649.863000000000054	4237.596	1	4237.596	653.863000000000054		
4030.479	0	3795.178	2	5100	0	4246.67	85	4246.67	179.1220000000000135	4246.67	4	4246.67	189.1220000000000135		
4057.548	0	3799.468	1	5160	0	4278.039	87	4278.039	73.6209999999999805	4278.039	0	4278.039	75.6209999999999805		
4173.398	0	3801.144	0	5220	0	4287.648	84	4287.648	251.1689999999999815	4287.648	2	4287.648	257.1689999999999815		
4202.418	2.485999999999999757	3881.772	0	5280	0	4332.817	88	4332.817	90.9369999999999829	4332.817	5	4332.817	102.9369999999999829		
4229.88	0	3952.426	0	5340	0	4349.968	83	4349.968	341.0439999999999815	4349.968	3	4349.968	349.0439999999999815		
4245.663	0	4000.924	0	5400	0	4354.658	91	4354.658	30.49699999999999975	4354.658	0	4354.658	32.49699999999999975		
4274.362	0	4030.479	0	5460	0	4411.988	90	4411.988	127.6260000000000043	4411.988	4	4411.988	137.625999999999976		
4322.161	0	4057.548	0	5520	0	4426.14	89	4426.14	176.4769999999999747	4426.14	1	4426.14	180.4769999999999746		
4644.524	0	4173.398	0	5580	0	4712.044	93	4712.044	37.125	4712.044	1	4712.044	41.125		
4670.919	0	4199.932	1	5640	0	4771.167	94	4771.167	35.2779999999999915	4771.167	1	4771.167	39.27799999999999145		
4731.889	0	4202.418	0	5700	0	4849.059	92	4849.059	202.5349999999999675	4849.059	0	4849.059	204.5349999999999675		
4785.852	0	4229.88	0	5760	0	4935.352	97	4935.352	63.0679999999999976	4935.352	2	4935.352	69.06799999999998335		
4856.453	0	4245.663	0	5820	0	4975.544	98	4975.544	80.49199999999998985	4975.544	3	4975.544	88.4919999999999898		
4866.284	0	4274.362	0	5880	0	4984.692	100	4984.692	33.58400000000000305	4984.692	2	4984.692	39.58400000000000302		
4887.052	0	4322.161	0	5940	0	5043.96	99	5043.96	116.3709999999999805	5043.96	4	5043.96	126.3709999999999805		
4917.589	0	4644.524	0	6000	0	5061.099	96	5061.099	202.6459999999999575	5061.099	0	5061.099	204.6459999999999575		
4945.108	0	4670.919	0	6060	0	5069.434	95	5069.434	279.581999999999993	5069.434	1	5069.434	283.581999999999993		
5069.16	0	4731.889	0	6120	0	5197.527	101	5197.527	126.3669999999999897	5197.527	0	5197.527	128.3669999999999613		
5135.069	0	4785.852	0	6180	0	5215.699	102	5215.699	76.6299999999999951	5215.699	1	5215.699	80.6299999999999951		
5141.786	0	4856.453	0	6240	0	5232.446	105	5232.446	55.75699999999999065	5232.446	4	5232.446	65.75700000000000475		
5158.272	0	4866.284	0	6300	0	5251.781	103	5251.781	103.9950000000000042	5251.781	2	5251.781	109.9950000000000041		
5166.689	0	4887.052	0	6360	0	5326.283	104	5326.283	160.0109999999999666	5326.283	3	5326.283	168.0109999999999666		
5296.357	0	4917.589	0	6420	0	5370.082	106	5370.082	71.724999999999994	5370.082	0	5370.082	73.7249999999999939		
5408.803	0	4945.108	0	6480	0	5589.527	108	5589.527	128.3779999999999855	5589.527	1	5589.527	132.3779999999999855		
5457.149	0	5069.16	0	6540	0	5645.205	107	5645.205	234.4019999999999855	5645.205	0	5645.205	236.4019999999999855		
5572.784	0	5135.069	0	6600	0	5654.498	109	5654.498	75.7139999999999985	5654.498	2	5654.498	81.7139999999999985		
5601.936	0	5141.786	0	6660	0	5724.43	111	5724.43	52.515999999999991	5724.43	0	5724.43	54.515999999999991		
5669.914	0	5158.272	0	6720	0	5797.109	112	5797.109	94.9530000000000026	5797.109	2	5797.109	100.9530000000000026		
5696.156	0	5166.689	0	6780	0	5834.673	110	5834.673	228.7369999999999657	5834.673	1	5834.673	232.7369999999999657		
5817.914	0	5296.357	0	6840	0	5857.204	113	5857.204	37.2899999999999919	5857.204	0	5857.204	39.2899999999999919		
5923.919	0	5408.803	0	6900	0	6052.374	114	6052.374	126.4549999999999836	6052.374	0	6052.374	128.4549999999999836		
5948.729	0	5457.149	0	6960	0	6071.096	115	6071.096	118.3669999999999897	6071.096	1	6071.096	122.3669999999999897		
5987.787	0	5572.784	0	7020	0	6122.018	117	6122.018	74.38800000000000485	6122.018	3	6122.018	82.38800000000000485		
6039.63	0	5601.936	0	7080	0	6128.068	116	6128.068	134.2810000000000055	6128.068	2	6128.068	140.2810000000000053		
6083.86	0	5669.914	0	7140	0	6245.848	119	6245.848	157.8259999999999641	6245.848	1	6245.848	161.8259999999999641		
6084.022	0	5696.156	0	7200	0	6323.032	120	6323.032	81.55400000000000175	6323.032	2	6323.032	87.5540000000000016		
6235.478	0	5817.914	0	7260	0	6452.447	121	6452.447	71.5199999999999816	6452.447	1	6452.447	75.5199999999999816		
6376.927	0	5923.919	0	7320	0	6498.425	122	6498.425	101.5339999999999914	6498.425	2	6498.425	107.5339999999999914		
6390.891	0	5948.729	0	7380	0	6515.434	123	6515.434	69.8079999999999925	6515.434	3	6515.434	77.8079999999999925		
6437.626	0	5987.787	0	7440	0	6557.761	124	6557.761	72.0960000000000034	6557.761	1	6557.761	76.0960000000000034		
6481.665	0	6039.63	0	7500	0	6650.107	118	6650.107	564.2469999999998415	6650.107	0	6650.107	566.2469999999998415		
6620.978	0	6083.86	0	7560	0	6754.449	125	6754.449	129.4710000000000032	6754.449	1	6754.449	133.4710000000000032		
6867.72	0	6084.022	0	7620	0	6999.432	126	6999.432	129.7119999999999887	6999.432	0	6999.432	131.7119999999999887		
6885.587	0	6235.478	0	7680	0	7007.069	127	7007.069	117.4819999999999987	7007.069	1	7007.069	121.4819999999999987		
6960.943	0	6376.927	0	7740	0	7049.014	128	7049.014	82.0709999999999976	7049.014	2	7049.014	88.0709999999999976		
7059.637	0	6390.891	0	7800	0	7249.235	129	7249.235	187.5980000000000125	7249.235	0	7249.235	189.5980000000000125		
7089.726	0	6437.626	0	7860	0	7262.984	133	7262.984	81.58599999999998405	7262.984	4	7262.984	91.5859999999999839		
7149.833	0	6481.665	0	7920	0	7371.467	130	7371.467	277.7409999999999845	7371.467	1	7371.467	281.7409999999999845		
7160.371	0	6620.978	0	7980	0	7439.44	132	7439.44	271.068999999999959	7439.44	3	7439.44	279.068999999999959		
7171.398	0	6867.72	0	8040	0	7478.466	134	7478.466	239.985999999999989	7478.466	5	7478.466	251.985999999999989		
7226.48	0	6885.587	0	8100	0	7505.466	135	7505.466	30.64399999999999817	7505.466	0	7505.466	32.64399999999999112		
