
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220303-15:14:27-20732)	
7246.206	501.2329999999999455	6205.198	2	3780	0	7514.87	64	7514.87	97.0250000000000054	7514.87	0	7514.87	99.0250000000000054	37800	3
7301.053	482.8579999999999455	6245.07	3	3840	0	7594.597	65	7594.597	77.72700000000000355	7594.597	0	7594.597	79.72700000000000355	38400	5
7415.845	560.1669999999999145	6252.529	2	3900	0	7644.36	61	7644.36	473.358999999999922	7644.36	2	7644.36	479.358999999999922	39000	5
7514.87	553.3840000000000125	6339.583	3	3960	0	7681.272	63	7681.272	376.2189999999999357	7681.272	1	7681.272	380.2189999999999357	39600	4
7594.597	415.3919999999999377	6389.948	4	4020	0	7737.633	67	7737.633	87.27299999999999575	7737.633	2	7737.633	93.2729999999999957	40200	7
7644.36	374.5359999999999437	6391.125	5	4080	0	7739.418	68	7739.418	54.1460000000000006	7739.418	1	7739.418	58.1460000000000006	40800	6
7681.272	388.3089999999999677	6420.881	4	4140	0	7790.239	66	7790.239	193.6419999999999952	7790.239	0	7790.239	195.6419999999999952	41400	8
7737.633	399.275999999999952	6434.635	5	4200	0	7815.506	69	7815.506	71.87299999999999015	7815.506	2	7815.506	77.87299999999999015	42000	3
7739.418	134.9719999999999795	6435.2	4	4260	0	8159.964	72	8159.964	338.457999999999969	8159.964	2	8159.964	344.4579999999999687	42600	7
7790.239	159.8789999999999616	6454.378	3	4320	0	8199.867	73	8199.867	33.9029999999999915	8199.867	2	8199.867	39.90299999999999145	43200	7
7815.506	83.18199999999998765	6484.642	4	4380	0	8293.179	70	8293.179	549.760999999999965	8293.179	1	8293.179	553.760999999999965		
8159.964	339.3439999999999357	6582.386	3	4440	1	8391.451	74	8391.451	185.5840000000000025	8391.451	2	8391.451	191.5840000000000025		
8199.867	260.826000000000021	6621.863	4	4500	0	8425.601	71	8425.601	633.3619999999998505	8425.601	0	8425.601	635.3619999999998505		
8558.904	0	6659.268	5	4560	0	8679.919	75	8679.919	119.014999999999986	8679.919	0	8679.919	121.014999999999986		
8667.2	0	6744.973	6	4620	0	8836.717	77	8836.717	69.87299999999999015	8836.717	0	8836.717	71.87299999999999015		
8764.844	0	6751.721	5	4680	0	8871.039	76	8871.039	199.8389999999999977	8871.039	1	8871.039	203.8389999999999977		
8785.618	0	6818.195	6	4740	0	8896.292	79	8896.292	57.57500000000000265	8896.292	0	8896.292	59.5750000000000026		
8836.717	11.54599999999999931	6855.678	7	4800	0	9167.994	78	9167.994	376.3759999999999742	9167.994	2	9167.994	382.3759999999999742		
8967.873	0	6961.486	8	4860	0	9171.889	80	9171.889	202.0159999999999618	9171.889	0	9171.889	204.0159999999999618		
9013.935	0	6976.869	7	4920	0	9263.126	82	9263.126	89.13200000000000465	9263.126	2	9263.126	95.1320000000000046		
9167.994	12.75199999999999883	7053.301	6	4980	0	9392.514	83	9392.514	138.2760000000000098	9392.514	0	9392.514	140.2760000000000098		
9252.238	0	7114.331	5	5040	0	9625.228	81	9625.228	607.2929999999998905	9625.228	1	9625.228	611.2929999999998905		
9311.347	0	7165.001	4	5100	1	9810.747	84	9810.747	493.399999999999975	9810.747	2	9810.747	499.399999999999975		
9622.391	0	7179.205	5	5160	0	9952.635	85	9952.635	328.244000000000027	9952.635	0	9952.635	330.244000000000027		
9843.56	0	7246.206	4	5220	0	9997.352	86	9997.352	149.7919999999999726	9997.352	1	9997.352	153.7919999999999726		
9896.627	0	7269.824	5	5280	0	10019.869	87	10019.869	117.2419999999999897	10019.869	2	10019.869	123.2419999999999897		
9952.635	50.6599999999999963	7292.963	6	5340	2	10106.509	88	10106.509	151.873999999999966	10106.509	0	10106.509	153.873999999999966		
9997.352	63.81000000000000205	7301.053	5	5400	3	10139.503	91	10139.503	30.99399999999999962	10139.503	0	10139.503	32.99399999999999962		
10019.869	28.9289999999999948	7338.357	6	5460	2	10251.121	90	10251.121	225.2520000000000087	10251.121	2	10251.121	231.2520000000000087		
10106.509	19.97099999999999647	7415.845	5	5520	2	10324.306	89	10324.306	322.95399999999995	10324.306	1	10324.306	326.95399999999995		
10731.264	0	7514.87	4	5580	1	10832.305	93	10832.305	44.25	10832.305	1	10832.305	48.25		
10784.055	0	7594.597	3	5640	0	11001.145	94	11001.145	40.5549999999999925	11001.145	1	11001.145	44.5549999999999924		
10956.59	0	7604.446	4	5700	0	11007.146	92	11007.146	273.8819999999999472	11007.146	0	11007.146	275.8819999999999472		
11064.515	0	7630.36	5	5760	0	11361.867	96	11361.867	152.1490000000000003	11361.867	1	11361.867	156.1490000000000003		
